Track	Start_Time	Pitch	Duration	Dynamic
0.0	496.960	64	1.980	41
0.0	497.940	56	1.670	37
1.0	497.940	56	1.670	37
0.0	498.880	61	1.550	37
1.0	498.880	61	1.550	37
1.0	499.940	64	1.370	41
0.0	499.940	64	1.370	41
1.0	500.980	56	2.580	41
0.0	500.980	68	1.980	41
0.0	500.980	56	2.580	41
1.0	500.980	68	1.980	41
1.0	502.100	61	1.310	33
0.0	502.100	61	1.310	33
1.0	502.920	64	0.520	33
0.0	502.920	64	0.520	33
0.0	503.380	68	0.250	33
1.0	503.380	68	0.250	33
1.0	503.940	36	10.700	41
0.0	503.940	44	10.920	73
1.0	503.940	48	10.760	17
0.0	503.940	48	10.760	17
0.0	503.940	36	10.700	41
1.0	503.940	44	10.920	73
1.0	503.980	68	1.960	57
1.0	503.980	56	2.560	53
0.0	503.980	56	2.560	53
0.0	503.980	68	1.960	57
0.0	504.980	63	1.670	37
1.0	504.980	63	1.670	37
1.0	506.300	66	2.0	1
0.0	506.300	66	2.0	1
1.0	507.0	56	2.290	49
0.0	507.0	56	2.290	49
0.0	507.980	63	1.0	37
1.0	507.980	63	1.0	37
1.0	508.940	66	2.500	53
0.0	508.940	66	2.500	53
0.0	509.920	56	2.230	53
1.0	509.920	56	2.230	53
0.0	510.960	63	1.230	41
1.0	510.960	63	1.230	41
1.0	511.940	66	1.150	53
0.0	511.940	66	1.150	53
0.0	512.940	68	1.960	65
0.0	512.940	56	2.750	49
1.0	512.940	56	2.750	49
1.0	512.940	68	1.960	65
1.0	513.940	63	1.480	53
0.0	513.940	63	1.480	53
1.0	514.940	66	0.560	37
0.0	514.940	66	0.560	37
0.0	515.380	68	0.270	53
1.0	515.380	68	0.270	53
0.0	515.940	37	4.130	69
1.0	515.940	49	3.810	53
1.0	515.940	37	4.130	69
0.0	515.940	49	3.810	53
0.0	515.960	56	2.480	61
1.0	515.960	56	2.480	61
1.0	515.980	68	4.600	69
0.0	515.980	68	4.600	69
0.0	517.300	61	1.130	37
1.0	517.300	61	1.130	37
0.0	517.980	64	2.130	33
1.0	517.980	64	2.130	33
1.0	518.980	56	1.980	45
0.0	518.980	56	1.980	45
1.0	519.960	61	1.780	57
0.0	519.960	61	1.780	57
1.0	520.960	64	1.400	29
0.0	520.960	64	1.400	29
1.0	521.940	42	3.830	57
1.0	521.940	30	3.720	69
0.0	521.940	30	3.720	69
0.0	521.940	42	3.830	57
1.0	521.980	69	2.920	61
1.0	521.980	57	2.170	45
0.0	521.980	57	2.170	45
0.0	521.980	69	2.920	61
1.0	523.200	61	1.380	37
0.0	523.200	61	1.380	37
0.0	523.980	66	2.800	37
1.0	523.980	66	2.800	37
0.0	524.940	57	2.190	37
1.0	524.940	57	2.190	37
1.0	525.960	61	0.930	49
0.0	525.960	61	0.930	49
1.0	527.300	66	0.990	57
0.0	527.300	66	0.990	57
0.0	527.940	47	5.310	57
1.0	527.940	47	5.310	57
0.0	527.960	35	5.270	53
1.0	527.960	35	5.270	53
0.0	527.980	56	2.480	41
0.0	527.980	68	2.130	57
1.0	527.980	56	2.480	41
1.0	527.980	68	2.130	57
0.0	528.980	59	1.980	37
1.0	528.980	59	1.980	37
0.0	529.960	64	2.600	53
1.0	529.960	64	2.600	53
1.0	530.940	56	2.310	57
0.0	530.940	56	2.310	57
0.0	531.960	59	1.370	57
1.0	531.960	59	1.370	57
1.0	532.940	64	1.200	49
0.0	532.940	64	1.200	49
1.0	533.920	35	4.900	57
0.0	533.920	35	4.900	57
0.0	533.920	66	1.250	53
1.0	533.920	57	1.380	57
0.0	533.920	47	5.600	45
0.0	533.920	57	1.380	57
1.0	533.920	66	1.250	53
1.0	533.920	47	5.600	45
1.0	535.0	59	0.880	45
0.0	535.0	59	0.880	45
1.0	535.980	63	0.250	41
0.0	535.980	63	0.250	41
1.0	536.900	57	0.630	37
0.0	536.900	57	0.630	37
1.0	536.920	71	1.600	57
0.0	536.920	71	1.600	57
0.0	537.940	59	1.500	33
1.0	537.940	59	1.500	33
0.0	538.940	63	0.500	41
1.0	538.940	63	0.500	41
1.0	539.850	40	11.700	69
0.0	539.850	52	10.980	33
0.0	539.850	40	11.700	69
1.0	539.850	52	10.980	33
0.0	539.860	56	1.270	49
1.0	539.860	56	1.270	49
1.0	539.860	64	1.180	65
0.0	539.860	64	1.180	65
1.0	540.900	59	1.130	33
0.0	540.900	59	1.130	33
0.0	541.790	64	0.980	41
1.0	541.790	64	0.980	41
0.0	542.710	59	2.300	53
1.0	542.710	59	2.300	53
1.0	543.650	64	1.220	33
0.0	543.650	64	1.220	33
1.0	544.650	68	2.170	49
